<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.09.02	00:00:00	1.10461	1.10555	1.10418	1.10533	2427	0	3
2024.09.02	04:00:00	1.10534	1.10554	1.10437	1.10482	3614	0	3
2024.09.02	08:00:00	1.10483	1.10773	1.10453	1.10674	6179	0	3
2024.09.02	12:00:00	1.10674	1.10725	1.10584	1.10677	5953	0	3
2024.09.02	16:00:00	1.10681	1.10718	1.10599	1.10656	4602	0	3
2024.09.02	20:00:00	1.10656	1.10725	1.10656	1.10701	771	0	2
2024.09.03	00:00:00	1.10692	1.10726	1.10589	1.10603	2293	0	3
2024.09.03	04:00:00	1.10604	1.10702	1.10539	1.10541	4116	0	3
2024.09.03	08:00:00	1.10540	1.10676	1.10479	1.10484	7331	0	1
2024.09.03	12:00:00	1.10485	1.10524	1.10330	1.10477	8147	0	3
2024.09.03	16:00:00	1.10481	1.10702	1.10359	1.10391	10967	0	3
2024.09.03	20:00:00	1.10390	1.10443	1.10262	1.10422	4691	0	2
2024.09.04	00:00:00	1.10426	1.10512	1.10310	1.10481	3917	0	3
2024.09.04	04:00:00	1.10481	1.10571	1.10475	1.10562	3718	0	3
2024.09.04	08:00:00	1.10562	1.10626	1.10467	1.10515	7353	0	3
2024.09.04	12:00:00	1.10516	1.10585	1.10398	1.10525	6783	0	3
2024.09.04	16:00:00	1.10525	1.10951	1.10499	1.10844	10419	0	3
2024.09.04	20:00:00	1.10844	1.10860	1.10653	1.10815	5161	0	2
2024.09.05	00:00:00	1.10808	1.10860	1.10756	1.10791	2576	0	3
2024.09.05	04:00:00	1.10790	1.10855	1.10746	1.10769	3813	0	1
2024.09.05	08:00:00	1.10769	1.11002	1.10766	1.10988	6909	0	3
2024.09.05	12:00:00	1.10989	1.11195	1.10870	1.10922	8656	0	3
2024.09.05	16:00:00	1.10924	1.11081	1.10762	1.11008	11685	0	2
2024.09.05	20:00:00	1.11008	1.11129	1.10993	1.11092	5552	0	3
2024.09.06	00:00:00	1.11090	1.11145	1.11008	1.11133	2024	0	2
2024.09.06	04:00:00	1.11132	1.11175	1.11092	1.11158	3181	0	2
2024.09.06	08:00:00	1.11158	1.11208	1.11107	1.11173	6807	0	0
2024.09.06	12:00:00	1.11172	1.11543	1.10799	1.11208	9434	0	3
2024.09.06	16:00:00	1.11207	1.11343	1.10655	1.10767	16927	0	3
2024.09.06	20:00:00	1.10768	1.10894	1.10695	1.10850	7727	0	1
2024.09.09	00:00:00	1.10793	1.10909	1.10771	1.10832	3689	0	3
2024.09.09	04:00:00	1.10832	1.10909	1.10745	1.10755	4436	0	3
2024.09.09	08:00:00	1.10755	1.10757	1.10454	1.10474	7655	0	1
2024.09.09	12:00:00	1.10474	1.10589	1.10356	1.10395	7568	0	3
2024.09.09	16:00:00	1.10395	1.10519	1.10340	1.10486	9693	0	3
2024.09.09	20:00:00	1.10489	1.10534	1.10326	1.10332	5635	0	3
2024.09.10	00:00:00	1.10334	1.10395	1.10283	1.10307	2293	0	2
2024.09.10	04:00:00	1.10307	1.10404	1.10305	1.10399	2774	0	3
2024.09.10	08:00:00	1.10400	1.10496	1.10334	1.10376	6215	0	3
2024.09.10	12:00:00	1.10378	1.10437	1.10264	1.10297	6908	0	0
2024.09.10	16:00:00	1.10296	1.10347	1.10150	1.10264	9354	0	3
2024.09.10	20:00:00	1.10264	1.10277	1.10176	1.10186	4519	0	1
2024.09.11	00:00:00	1.10184	1.10236	1.10164	1.10199	2052	0	4
2024.09.11	04:00:00	1.10200	1.10470	1.10181	1.10464	5130	0	3
2024.09.11	08:00:00	1.10465	1.10518	1.10365	1.10437	6694	0	3
2024.09.11	12:00:00	1.10436	1.10546	1.10033	1.10161	8668	0	3
2024.09.11	16:00:00	1.10164	1.10261	1.10018	1.10157	12121	0	3
2024.09.11	20:00:00	1.10157	1.10262	1.10103	1.10114	5587	0	3
2024.09.12	00:00:00	1.10100	1.10150	1.10059	1.10066	1923	0	3
2024.09.12	04:00:00	1.10066	1.10167	1.10065	1.10162	2813	0	4
2024.09.12	08:00:00	1.10162	1.10238	1.10054	1.10154	5966	0	0
2024.09.12	12:00:00	1.10155	1.10322	1.10099	1.10249	7777	0	3
2024.09.12	16:00:00	1.10249	1.10479	1.10247	1.10458	10387	0	3
2024.09.12	20:00:00	1.10461	1.10749	1.10424	1.10737	6804	0	3
2024.09.13	00:00:00	1.10734	1.10872	1.10684	1.10869	2681	0	3
2024.09.13	04:00:00	1.10869	1.10900	1.10792	1.10844	3765	0	4
2024.09.13	08:00:00	1.10842	1.10937	1.10730	1.10926	6455	0	3
2024.09.13	12:00:00	1.10926	1.11007	1.10792	1.10929	8073	0	3
2024.09.13	16:00:00	1.10928	1.11016	1.10768	1.10838	10203	0	3
2024.09.13	20:00:00	1.10838	1.10857	1.10727	1.10753	4378	0	2
2024.09.16	00:00:00	1.10755	1.10924	1.10743	1.10894	2412	0	3
2024.09.16	04:00:00	1.10894	1.11050	1.10866	1.10970	3360	0	1
2024.09.16	08:00:00	1.10970	1.11260	1.10956	1.11226	6079	0	3
2024.09.16	12:00:00	1.11226	1.11328	1.11158	1.11248	7332	0	3
2024.09.16	16:00:00	1.11251	1.11375	1.11164	1.11288	8797	0	3
2024.09.16	20:00:00	1.11289	1.11332	1.11160	1.11316	4526	0	3
2024.09.17	00:00:00	1.11312	1.11320	1.11218	1.11229	2461	0	3
2024.09.17	04:00:00	1.11227	1.11296	1.11216	1.11243	3372	0	3
2024.09.17	08:00:00	1.11242	1.11461	1.11156	1.11446	6191	0	3
2024.09.17	12:00:00	1.11447	1.11447	1.11177	1.11248	8201	0	3
2024.09.17	16:00:00	1.11246	1.11281	1.11115	1.11193	11082	0	3
2024.09.17	20:00:00	1.11194	1.11234	1.11103	1.11124	5944	0	0
2024.09.18	00:00:00	1.11116	1.11284	1.11113	1.11268	2146	0	3
2024.09.18	04:00:00	1.11269	1.11304	1.11200	1.11200	3049	0	4
2024.09.18	08:00:00	1.11199	1.11332	1.11152	1.11295	6284	0	3
2024.09.18	12:00:00	1.11294	1.11397	1.11178	1.11222	6447	0	3
2024.09.18	16:00:00	1.11223	1.11396	1.11080	1.11242	9008	0	3
2024.09.18	20:00:00	1.11242	1.11890	1.10966	1.11176	14046	0	1
2024.09.19	00:00:00	1.11174	1.11238	1.10790	1.10813	4288	0	3
2024.09.19	04:00:00	1.10814	1.11212	1.10684	1.11201	6341	0	3
2024.09.19	08:00:00	1.11201	1.11690	1.11200	1.11627	9561	0	3
2024.09.19	12:00:00	1.11625	1.11786	1.11255	1.11258	10952	0	3
2024.09.19	16:00:00	1.11254	1.11581	1.11164	1.11554	12644	0	3
2024.09.19	20:00:00	1.11554	1.11678	1.11522	1.11605	5590	0	2
2024.09.20	00:00:00	1.11613	1.11627	1.11571	1.11602	2529	0	3
2024.09.20	04:00:00	1.11603	1.11691	1.11572	1.11649	4687	0	3
2024.09.20	08:00:00	1.11649	1.11817	1.11522	1.11642	8375	0	3
2024.09.20	12:00:00	1.11643	1.11767	1.11540	1.11742	7343	0	3
2024.09.20	16:00:00	1.11741	1.11761	1.11359	1.11736	12524	0	3
2024.09.20	20:00:00	1.11734	1.11741	1.11560	1.11629	5598	0	3
2024.09.23	00:00:00	1.11615	1.11646	1.11560	1.11588	2724	0	3
2024.09.23	04:00:00	1.11585	1.11649	1.11557	1.11635	3482	0	1
2024.09.23	08:00:00	1.11634	1.11671	1.10831	1.10924	8980	0	3
2024.09.23	12:00:00	1.10923	1.11255	1.10921	1.11223	8182	0	3
2024.09.23	16:00:00	1.11223	1.11432	1.11152	1.11250	11603	0	3
2024.09.23	20:00:00	1.11252	1.11284	1.11096	1.11099	5227	0	1
2024.09.24	00:00:00	1.11152	1.11161	1.11041	1.11056	2538	0	2
2024.09.24	04:00:00	1.11056	1.11176	1.11030	1.11168	4459	0	4
2024.09.24	08:00:00	1.11168	1.11447	1.11042	1.11399	8501	0	3
2024.09.24	12:00:00	1.11398	1.11476	1.11220	1.11407	7624	0	3
2024.09.24	16:00:00	1.11408	1.11634	1.11324	1.11584	10690	0	3
2024.09.24	20:00:00	1.11584	1.11807	1.11546	1.11785	4868	0	0
2024.09.25	00:00:00	1.11765	1.11938	1.11726	1.11931	2758	0	4
2024.09.25	04:00:00	1.11931	1.11985	1.11853	1.11956	4169	0	0
2024.09.25	08:00:00	1.11956	1.11963	1.11820	1.11847	7044	0	3
2024.09.25	12:00:00	1.11846	1.12077	1.11780	1.11975	7822	0	3
2024.09.25	16:00:00	1.11975	1.12140	1.11327	1.11342	11206	0	3
2024.09.25	20:00:00	1.11342	1.11386	1.11214	1.11321	5326	0	2
2024.09.26	00:00:00	1.11306	1.11368	1.11263	1.11366	2055	0	0
2024.09.26	04:00:00	1.11366	1.11451	1.11315	1.11415	3243	0	0
2024.09.26	08:00:00	1.11415	1.11578	1.11257	1.11411	8264	0	3
2024.09.26	12:00:00	1.11413	1.11652	1.11373	1.11511	9661	0	3
2024.09.26	16:00:00	1.11512	1.11890	1.11257	1.11691	12349	0	3
2024.09.26	20:00:00	1.11689	1.11840	1.11682	1.11756	5629	0	1
2024.09.27	00:00:00	1.11746	1.11785	1.11678	1.11691	2842	0	3
2024.09.27	04:00:00	1.11691	1.11731	1.11623	1.11645	4602	0	3
2024.09.27	08:00:00	1.11645	1.11760	1.11247	1.11444	10578	0	3
2024.09.27	12:00:00	1.11444	1.12014	1.11371	1.11995	9263	0	3
2024.09.27	16:00:00	1.11991	1.12028	1.11463	1.11515	11744	0	3
2024.09.27	20:00:00	1.11515	1.11677	1.11503	1.11629	5952	0	3
2024.09.30	00:00:00	1.11600	1.11737	1.11524	1.11707	3162	0	3
2024.09.30	04:00:00	1.11706	1.11725	1.11561	1.11615	4195	0	4
2024.09.30	08:00:00	1.11615	1.12087	1.11560	1.12049	7744	0	3
2024.09.30	12:00:00	1.12056	1.12057	1.11833	1.11897	7668	0	3
2024.09.30	16:00:00	1.11898	1.11912	1.11349	1.11482	11645	0	3
2024.09.30	20:00:00	1.11482	1.11623	1.11136	1.11341	8124	0	3
2024.10.01	00:00:00	1.11334	1.11426	1.11265	1.11320	2710	0	1
2024.10.01	04:00:00	1.11321	1.11433	1.11312	1.11405	3535	0	0
2024.10.01	08:00:00	1.11407	1.11439	1.10979	1.11015	8615	0	3
2024.10.01	12:00:00	1.11016	1.11143	1.10700	1.10710	9022	0	3
2024.10.01	16:00:00	1.10709	1.10866	1.10483	1.10543	13361	0	3
2024.10.01	20:00:00	1.10540	1.10770	1.10457	1.10669	6945	0	2
2024.10.02	00:00:00	1.10628	1.10718	1.10621	1.10654	2777	0	2
2024.10.02	04:00:00	1.10657	1.10738	1.10603	1.10628	4339	0	3
2024.10.02	08:00:00	1.10629	1.10827	1.10540	1.10722	8084	0	3
2024.10.02	12:00:00	1.10723	1.10773	1.10511	1.10532	8295	0	3
2024.10.02	16:00:00	1.10536	1.10655	1.10326	1.10464	10153	0	3
2024.10.02	20:00:00	1.10466	1.10533	1.10366	1.10432	4817	0	3
2024.10.03	00:00:00	1.10429	1.10491	1.10371	1.10390	2667	0	1
2024.10.03	04:00:00	1.10389	1.10406	1.10320	1.10328	3733	0	2
2024.10.03	08:00:00	1.10328	1.10460	1.10249	1.10374	8391	0	3
2024.10.03	12:00:00	1.10376	1.10466	1.10281	1.10321	8492	0	3
2024.10.03	16:00:00	1.10316	1.10437	1.10080	1.10302	12176	0	3
2024.10.03	20:00:00	1.10305	1.10360	1.10249	1.10306	4835	0	3
2024.10.04	00:00:00	1.10334	1.10396	1.10233	1.10346	2378	0	2
2024.10.04	04:00:00	1.10345	1.10359	1.10251	1.10276	4710	0	2
2024.10.04	08:00:00	1.10276	1.10354	1.10211	1.10253	6759	0	0
2024.10.04	12:00:00	1.10254	1.10367	1.09589	1.09609	8731	0	3
2024.10.04	16:00:00	1.09606	1.09816	1.09512	1.09595	11787	0	1
2024.10.04	20:00:00	1.09594	1.09777	1.09576	1.09737	4599	0	2
2024.10.07	00:00:00	1.09633	1.09753	1.09543	1.09699	3703	0	3
2024.10.07	04:00:00	1.09698	1.09775	1.09682	1.09685	4785	0	1
2024.10.07	08:00:00	1.09684	1.09789	1.09580	1.09700	7780	0	3
2024.10.07	12:00:00	1.09700	1.09833	1.09541	1.09772	8868	0	3
2024.10.07	16:00:00	1.09771	1.09846	1.09696	1.09840	9908	0	1
2024.10.07	20:00:00	1.09837	1.09867	1.09656	1.09739	4804	0	3
2024.10.08	00:00:00	1.09743	1.09838	1.09581	1.09816	2562	0	1
2024.10.08	04:00:00	1.09815	1.09867	1.09727	1.09854	5401	0	0
2024.10.08	08:00:00	1.09853	1.09970	1.09785	1.09937	7866	0	3
2024.10.08	12:00:00	1.09937	1.09946	1.09713	1.09758	7177	0	3
2024.10.08	16:00:00	1.09754	1.09838	1.09608	1.09755	9033	0	3
2024.10.08	20:00:00	1.09755	1.09802	1.09656	1.09721	4336	0	3
2024.10.09	00:00:00	1.09770	1.09809	1.09686	1.09754	2259	0	0
2024.10.09	04:00:00	1.09753	1.09772	1.09620	1.09631	4841	0	1
2024.10.09	08:00:00	1.09631	1.09759	1.09510	1.09574	8059	0	3
2024.10.09	12:00:00	1.09577	1.09705	1.09526	1.09566	6234	0	3
2024.10.09	16:00:00	1.09566	1.09596	1.09394	1.09413	8368	0	4
2024.10.09	20:00:00	1.09413	1.09425	1.09360	1.09372	4316	0	0
2024.10.10	00:00:00	1.09379	1.09428	1.09367	1.09404	2175	0	0
2024.10.10	04:00:00	1.09400	1.09459	1.09382	1.09408	4503	0	0
2024.10.10	08:00:00	1.09408	1.09430	1.09280	1.09329	6297	0	1
2024.10.10	12:00:00	1.09329	1.09548	1.09055	1.09440	8400	0	0
2024.10.10	16:00:00	1.09445	1.09496	1.09028	1.09059	11969	0	3
2024.10.10	20:00:00	1.09063	1.09376	1.09000	1.09346	5710	0	1
2024.10.11	00:00:00	1.09249	1.09378	1.09095	1.09372	2067	0	0
2024.10.11	04:00:00	1.09373	1.09406	1.09294	1.09355	3168	0	0
2024.10.11	08:00:00	1.09355	1.09537	1.09321	1.09494	5120	0	0
2024.10.11	12:00:00	1.09492	1.09509	1.09259	1.09329	6617	0	3
2024.10.11	16:00:00	1.09329	1.09523	1.09279	1.09448	8502	0	3
2024.10.11	20:00:00	1.09447	1.09473	1.09323	1.09362	3616	0	0
2024.10.14	00:00:00	1.09300	1.09345	1.09152	1.09214	2315	0	1
2024.10.14	04:00:00	1.09213	1.09291	1.09178	1.09236	3513	0	0
2024.10.14	08:00:00	1.09236	1.09315	1.09224	1.09268	5402	0	0
2024.10.14	12:00:00	1.09267	1.09365	1.09072	1.09095	5734	0	3
2024.10.14	16:00:00	1.09093	1.09271	1.09006	1.09015	7255	0	1
2024.10.14	20:00:00	1.09015	1.09092	1.08879	1.09081	3604	0	0
2024.10.15	00:00:00	1.09045	1.09103	1.09040	1.09073	1887	0	0
2024.10.15	04:00:00	1.09072	1.09087	1.08915	1.08928	3448	0	0
2024.10.15	08:00:00	1.08928	1.09159	1.08849	1.09103	6648	0	3
2024.10.15	12:00:00	1.09104	1.09148	1.08971	1.09099	7263	0	3
2024.10.15	16:00:00	1.09100	1.09165	1.08891	1.08891	8994	0	3
2024.10.15	20:00:00	1.08893	1.08920	1.08817	1.08907	4711	0	0
2024.10.16	00:00:00	1.08890	1.08946	1.08819	1.08852	1833	0	0
2024.10.16	04:00:00	1.08853	1.08956	1.08842	1.08894	3456	0	0
2024.10.16	08:00:00	1.08893	1.08901	1.08751	1.08832	6911	0	0
2024.10.16	12:00:00	1.08831	1.09013	1.08825	1.08886	6413	0	0
2024.10.16	16:00:00	1.08891	1.08974	1.08660	1.08681	7490	0	3
2024.10.16	20:00:00	1.08682	1.08682	1.08533	1.08605	3685	0	1
2024.10.17	00:00:00	1.08556	1.08754	1.08553	1.08632	2467	0	0
2024.10.17	04:00:00	1.08630	1.08650	1.08507	1.08533	3830	0	0
2024.10.17	08:00:00	1.08533	1.08582	1.08488	1.08515	5826	0	1
2024.10.17	12:00:00	1.08517	1.08733	1.08332	1.08427	7359	0	3
2024.10.17	16:00:00	1.08427	1.08445	1.08109	1.08246	10881	0	3
2024.10.17	20:00:00	1.08253	1.08318	1.08208	1.08300	4243	0	2
2024.10.18	00:00:00	1.08302	1.08329	1.08252	1.08288	2178	0	0
2024.10.18	04:00:00	1.08288	1.08404	1.08273	1.08403	3580	0	0
2024.10.18	08:00:00	1.08405	1.08484	1.08344	1.08377	6504	0	1
2024.10.18	12:00:00	1.08377	1.08599	1.08340	1.08592	6604	0	3
2024.10.18	16:00:00	1.08591	1.08680	1.08511	1.08664	7032	0	3
2024.10.18	20:00:00	1.08665	1.08694	1.08589	1.08666	3830	0	0
2024.10.21	00:00:00	1.08610	1.08717	1.08591	1.08648	2372	0	0
2024.10.21	04:00:00	1.08648	1.08691	1.08582	1.08585	3450	0	0
2024.10.21	08:00:00	1.08585	1.08633	1.08462	1.08552	5267	0	3
2024.10.21	12:00:00	1.08551	1.08589	1.08444	1.08572	5700	0	4
2024.10.21	16:00:00	1.08572	1.08578	1.08170	1.08185	7528	0	3
2024.10.21	20:00:00	1.08184	1.08228	1.08109	1.08147	4090	0	0
2024.10.22	00:00:00	1.08128	1.08182	1.08099	1.08160	2054	0	0
2024.10.22	04:00:00	1.08160	1.08212	1.08147	1.08201	3411	0	0
2024.10.22	08:00:00	1.08201	1.08380	1.08180	1.08270	5546	0	0
2024.10.22	12:00:00	1.08269	1.08305	1.08107	1.08117	6501	0	3
2024.10.22	16:00:00	1.08116	1.08183	1.08007	1.08075	7958	0	3
2024.10.22	20:00:00	1.08075	1.08087	1.07925	1.07988	3802	0	1
2024.10.23	00:00:00	1.07992	1.08006	1.07921	1.07950	1874	0	0
2024.10.23	04:00:00	1.07951	1.08052	1.07936	1.08020	3489	0	0
2024.10.23	08:00:00	1.08020	1.08065	1.07793	1.07880	6196	0	3
2024.10.23	12:00:00	1.07881	1.07892	1.07611	1.07743	6688	0	3
2024.10.23	16:00:00	1.07742	1.07860	1.07696	1.07730	7487	0	3
2024.10.23	20:00:00	1.07730	1.07864	1.07671	1.07811	4953	0	4
2024.10.24	00:00:00	1.07808	1.07897	1.07787	1.07886	2314	0	0
2024.10.24	04:00:00	1.07887	1.07934	1.07810	1.07929	3461	0	0
2024.10.24	08:00:00	1.07929	1.08078	1.07706	1.08031	7224	0	1
2024.10.24	12:00:00	1.08028	1.08050	1.07885	1.07963	7008	0	3
2024.10.24	16:00:00	1.07964	1.08110	1.07950	1.08107	8590	0	4
2024.10.24	20:00:00	1.08106	1.08297	1.08105	1.08266	3906	0	4
2024.10.25	00:00:00	1.08271	1.08285	1.08200	1.08216	2157	0	0
2024.10.25	04:00:00	1.08217	1.08274	1.08200	1.08218	3075	0	0
2024.10.25	08:00:00	1.08217	1.08370	1.08135	1.08237	6063	0	3
2024.10.25	12:00:00	1.08237	1.08391	1.08209	1.08383	5587	0	4
2024.10.25	16:00:00	1.08383	1.08384	1.08024	1.08048	7790	0	3
2024.10.25	20:00:00	1.08051	1.08064	1.07930	1.07952	4647	0	0
2024.10.28	00:00:00	1.07937	1.08015	1.07857	1.07909	4722	0	3
2024.10.28	04:00:00	1.07907	1.07956	1.07819	1.07876	3498	0	2
2024.10.28	08:00:00	1.07873	1.08212	1.07861	1.08128	6201	0	4
2024.10.28	12:00:00	1.08129	1.08261	1.08109	1.08202	6736	0	4
2024.10.28	16:00:00	1.08202	1.08275	1.08129	1.08136	6797	0	0
2024.10.28	20:00:00	1.08130	1.08188	1.08099	1.08135	3327	0	0
2024.10.29	00:00:00	1.08135	1.08190	1.08107	1.08156	3170	0	4
2024.10.29	04:00:00	1.08157	1.08180	1.08060	1.08110	3270	0	0
2024.10.29	08:00:00	1.08109	1.08262	1.08055	1.08176	6213	0	4
2024.10.29	12:00:00	1.08176	1.08206	1.07687	1.07867	8288	0	3
2024.10.29	16:00:00	1.07855	1.08119	1.07850	1.08056	10640	0	3
2024.10.29	20:00:00	1.08057	1.08181	1.08031	1.08136	3755	0	1
2024.10.30	00:00:00	1.08133	1.08259	1.08121	1.08215	2911	0	4
2024.10.30	04:00:00	1.08215	1.08216	1.08130	1.08155	2933	0	0
2024.10.30	08:00:00	1.08154	1.08591	1.08154	1.08395	7405	0	3
2024.10.30	12:00:00	1.08395	1.08442	1.08081	1.08433	9505	0	3
2024.10.30	16:00:00	1.08434	1.08686	1.08417	1.08660	9802	0	3
2024.10.30	20:00:00	1.08659	1.08712	1.08521	1.08554	4036	0	0
2024.10.31	00:00:00	1.08554	1.08599	1.08441	1.08446	3207	0	1
2024.10.31	04:00:00	1.08447	1.08533	1.08443	1.08512	3466	0	2
2024.10.31	08:00:00	1.08513	1.08671	1.08476	1.08650	7232	0	3
2024.10.31	12:00:00	1.08650	1.08879	1.08559	1.08593	9799	0	3
2024.10.31	16:00:00	1.08593	1.08766	1.08466	1.08614	11476	0	3
2024.10.31	20:00:00	1.08615	1.08852	1.08605	1.08817	4907	0	1
2024.11.01	00:00:00	1.08817	1.08885	1.08785	1.08798	3256	0	4
2024.11.01	04:00:00	1.08798	1.08811	1.08708	1.08715	2920	0	0
2024.11.01	08:00:00	1.08715	1.08773	1.08572	1.08583	6108	0	3
2024.11.01	12:00:00	1.08582	1.09054	1.08523	1.08679	9960	0	3
2024.11.01	16:00:00	1.08702	1.08730	1.08340	1.08359	9652	0	3
2024.11.01	20:00:00	1.08358	1.08455	1.08318	1.08330	3563	0	0
2024.11.04	00:00:00	1.08755	1.08912	1.08698	1.08882	4425	0	4
2024.11.04	04:00:00	1.08882	1.09048	1.08847	1.08988	4496	0	1
2024.11.04	08:00:00	1.08988	1.09020	1.08870	1.08961	7044	0	3
2024.11.04	12:00:00	1.08961	1.09147	1.08933	1.09051	6804	0	3
2024.11.04	16:00:00	1.09050	1.09097	1.08798	1.08885	9115	0	3
2024.11.04	20:00:00	1.08887	1.08891	1.08738	1.08767	4585	0	2
2024.11.05	00:00:00	1.08768	1.08787	1.08723	1.08774	2272	0	1
2024.11.05	04:00:00	1.08775	1.08799	1.08743	1.08785	2706	0	0
2024.11.05	08:00:00	1.08785	1.08975	1.08768	1.08917	5012	0	0
2024.11.05	12:00:00	1.08919	1.09016	1.08895	1.08928	5120	0	1
2024.11.05	16:00:00	1.08925	1.09303	1.08894	1.09301	8751	0	3
2024.11.05	20:00:00	1.09302	1.09363	1.09241	1.09263	4904	0	2
2024.11.06	00:00:00	1.09274	1.09369	1.08212	1.08366	10086	0	3
2024.11.06	04:00:00	1.08365	1.08391	1.07181	1.07597	15680	0	3
2024.11.06	08:00:00	1.07601	1.07812	1.07026	1.07552	15173	0	3
2024.11.06	12:00:00	1.07547	1.07616	1.06825	1.07098	13590	0	3
2024.11.06	16:00:00	1.07091	1.07450	1.06983	1.07271	13667	0	3
2024.11.06	20:00:00	1.07271	1.07580	1.07254	1.07254	7869	0	3
2024.11.07	00:00:00	1.07220	1.07372	1.07128	1.07176	4209	0	4
2024.11.07	04:00:00	1.07176	1.07477	1.07173	1.07461	4747	0	0
2024.11.07	08:00:00	1.07459	1.07714	1.07409	1.07462	9245	0	3
2024.11.07	12:00:00	1.07462	1.07945	1.07462	1.07923	9889	0	3
2024.11.07	16:00:00	1.07923	1.08246	1.07811	1.08046	11004	0	3
2024.11.07	20:00:00	1.08051	1.08093	1.07669	1.08034	9976	0	3
2024.11.08	00:00:00	1.08035	1.08047	1.07791	1.07868	3872	0	4
2024.11.08	04:00:00	1.07868	1.07896	1.07764	1.07816	4672	0	0
2024.11.08	08:00:00	1.07816	1.07891	1.07609	1.07790	9790	0	3
2024.11.08	12:00:00	1.07789	1.07973	1.07440	1.07527	9272	0	3
2024.11.08	16:00:00	1.07527	1.07655	1.06868	1.07090	11347	0	3
2024.11.08	20:00:00	1.07090	1.07214	1.06999	1.07179	4952	0	3
2024.11.11	00:00:00	1.07080	1.07277	1.07042	1.07201	4692	0	4
2024.11.11	04:00:00	1.07202	1.07268	1.07078	1.07174	4047	0	1
2024.11.11	08:00:00	1.07174	1.07219	1.06679	1.06815	8369	0	3
2024.11.11	12:00:00	1.06814	1.06884	1.06362	1.06479	8026	0	3
2024.11.11	16:00:00	1.06480	1.06575	1.06286	1.06490	7690	0	3
2024.11.11	20:00:00	1.06489	1.06577	1.06458	1.06509	3584	0	0
2024.11.12	00:00:00	1.06508	1.06630	1.06407	1.06481	3443	0	3
2024.11.12	04:00:00	1.06482	1.06516	1.06379	1.06398	5084	0	3
2024.11.12	08:00:00	1.06392	1.06392	1.06164	1.06263	8745	0	3
2024.11.12	12:00:00	1.06262	1.06295	1.06062	1.06228	8916	0	3
2024.11.12	16:00:00	1.06228	1.06259	1.05949	1.06067	10896	0	3
2024.11.12	20:00:00	1.06067	1.06265	1.06063	1.06200	5250	0	0
2024.11.13	00:00:00	1.06202	1.06289	1.06109	1.06278	3976	0	0
2024.11.13	04:00:00	1.06279	1.06292	1.06093	1.06129	3750	0	0
2024.11.13	08:00:00	1.06129	1.06296	1.05932	1.06267	7366	0	3
2024.11.13	12:00:00	1.06268	1.06533	1.06100	1.06364	9394	0	3
2024.11.13	16:00:00	1.06364	1.06378	1.05556	1.05688	14417	0	3
2024.11.13	20:00:00	1.05690	1.05757	1.05563	1.05618	5957	0	3
2024.11.14	00:00:00	1.05626	1.05684	1.05508	1.05559	3847	0	1
2024.11.14	04:00:00	1.05558	1.05576	1.05339	1.05470	4741	0	1
2024.11.14	08:00:00	1.05469	1.05577	1.05177	1.05203	8136	0	3
2024.11.14	12:00:00	1.05202	1.05450	1.04961	1.05305	11028	0	1
2024.11.14	16:00:00	1.05301	1.05824	1.05293	1.05591	12173	0	3
2024.11.14	20:00:00	1.05592	1.05604	1.05118	1.05298	8143	0	1
2024.11.15	00:00:00	1.05306	1.05415	1.05236	1.05318	4056	0	4
2024.11.15	04:00:00	1.05318	1.05459	1.05317	1.05401	4653	0	4
2024.11.15	08:00:00	1.05400	1.05799	1.05336	1.05620	8180	0	3
2024.11.15	12:00:00	1.05622	1.05926	1.05537	1.05583	9583	0	3
2024.11.15	16:00:00	1.05584	1.05632	1.05230	1.05486	13226	0	3
2024.11.15	20:00:00	1.05488	1.05545	1.05163	1.05389	6437	0	3
2024.11.18	00:00:00	1.05300	1.05505	1.05290	1.05420	5108	0	4
2024.11.18	04:00:00	1.05419	1.05464	1.05303	1.05380	4645	0	3
2024.11.18	08:00:00	1.05376	1.05711	1.05362	1.05661	8023	0	2
2024.11.18	12:00:00	1.05657	1.05685	1.05323	1.05678	8171	0	3
2024.11.18	16:00:00	1.05677	1.05923	1.05605	1.05909	9201	0	3
2024.11.18	20:00:00	1.05910	1.06070	1.05871	1.05974	4668	0	1
2024.11.19	00:00:00	1.05964	1.05993	1.05870	1.05929	3734	0	3
2024.11.19	04:00:00	1.05929	1.06006	1.05826	1.05834	4318	0	1
2024.11.19	08:00:00	1.05836	1.05962	1.05238	1.05492	10667	0	3
2024.11.19	12:00:00	1.05492	1.05971	1.05433	1.05767	9508	0	3
2024.11.19	16:00:00	1.05762	1.06005	1.05654	1.05802	11461	0	3
2024.11.19	20:00:00	1.05801	1.05978	1.05710	1.05931	5191	0	3
2024.11.20	00:00:00	1.05898	1.06097	1.05894	1.06000	3878	0	1
2024.11.20	04:00:00	1.06003	1.06033	1.05864	1.05871	3291	0	0
2024.11.20	08:00:00	1.05869	1.05953	1.05530	1.05554	8270	0	3
2024.11.20	12:00:00	1.05552	1.05677	1.05420	1.05565	8229	0	3
2024.11.20	16:00:00	1.05564	1.05567	1.05068	1.05320	10461	0	3
2024.11.20	20:00:00	1.05320	1.05442	1.05254	1.05431	4585	0	3
